Well,MDATE,Universal,START_TIME,WHP,WHT,OIL_per_day,GAS_per_day,WATER_per_day
B-G-1,09/01/2020,B-G-1,09/01/2020,0,0,0,0,0
B-G-1,10/01/2020,B-G-1,10/01/2020,0,0,0,0,0
B-G-1,11/01/2020,B-G-1,11/01/2020,0,0,0,0,0
B-G-1,12/01/2020,B-G-1,12/01/2020,0,0,0,0,0
B-G-1,01/01/2021,B-G-1,01/01/2021,0,0,0,0,0
B-G-1,02/01/2021,B-G-1,02/01/2021,0,0,0,0,0
B-G-1,03/01/2021,B-G-1,03/01/2021,0,0,0,0,0
B-G-1,04/01/2021,B-G-1,04/01/2021,0,0,0,0,0
B-G-1,05/01/2021,B-G-1,05/01/2021,0,0,0,0,0
B-G-1,06/01/2021,B-G-1,06/01/2021,0,0,0,0,0
B-G-1,07/01/2021,B-G-1,07/01/2021,0,0,0,0,0
B-G-1,08/01/2021,B-G-1,08/01/2021,0,0,0,0,0
B-G-1,09/01/2021,B-G-1,09/01/2021,0,0,0,0,0
B-G-1,10/01/2021,B-G-1,10/01/2021,0,0,0,0,0
B-G-1,11/01/2021,B-G-1,11/01/2021,0,0,0,0,0
B-G-1,12/01/2021,B-G-1,12/01/2021,0,0,0,0,0
B-G-1,01/01/2022,B-G-1,01/01/2022,0,0,0,0,0
B-G-1,02/01/2022,B-G-1,02/01/2022,0,0,0,0,0
B-G-1,03/01/2022,B-G-1,03/01/2022,0,0,0,0,0
B-G-1,04/01/2022,B-G-1,04/01/2022,0,0,0,0,0
B-G-1,05/01/2022,B-G-1,05/01/2022,0,0,0,0,0
B-G-1,06/01/2022,B-G-1,06/01/2022,0,0,0,0,0
B-G-1,07/01/2022,B-G-1,07/01/2022,0,0,0,0,0
B-G-1,11/01/2022,B-G-1,11/01/2022,0,0,0,0,0
B-G-1,12/01/2022,B-G-1,12/01/2022,0,0,0,0,0
B-G-1,01/01/2023,B-G-1,01/01/2023,17.78206502,65.61977619,0,0,0
B-G-1.G1,01/01/2023,B-G-1,01/01/2023,17.78206502,65.61977619,0,1.290322581,3.358787745
B-G-1.G1,02/01/2023,B-G-1,02/01/2023,17.60062785,64.89079892,322.5806452,7.096774194,24.9985623
B-G-1.G1,03/01/2023,B-G-1,03/01/2023,16.7358391,63.68107708,357.1428571,5,42.44625238
B-G-1.G1,04/01/2023,B-G-1,04/01/2023,17.29228959,61.75817074,322.5806452,3.225806452,63.3909689
B-G-1.G1,05/01/2023,B-G-1,05/01/2023,17.84881581,46.01899204,333.3333333,1,74.79750077
B-G-1.G1,06/01/2023,B-G-1,06/01/2023,21.23165039,28.52889149,0,0,1.458137654
B-G-1,03/01/2024,B-G-1,,,,0,0,0
B-G-1.G1,03/01/2024,B-G-1,,,,0,0,0
B-G-1,04/01/2024,B-G-1,,,,0,0,0
B-G-1.G1,04/01/2024,B-G-1,,,,0,0,0
B-G-10,09/01/2009,B-G-10,,,,0,0,1.014715007
B-G-10,10/01/2009,B-G-10,,,,666.6666667,0.333333333,1.93736979
B-G-10,11/01/2009,B-G-10,,,,645.1612903,0.967741935,35.28051463
B-G-10,12/01/2009,B-G-10,,,,1333.333333,2.333333333,14.27589144
B-G-10,01/01/2010,B-G-10,,,,1290.322581,2.258064516,14.28502696
B-G-10,02/01/2010,B-G-10,,,,967.7419355,2.258064516,13.75235896
B-G-10,03/01/2010,B-G-10,,,,1071.428571,2.857142857,335.318142
B-G-10,04/01/2010,B-G-10,,,,967.7419355,2.580645161,294.3075886
B-G-10,05/01/2010,B-G-10,,,,1000,2.666666667,353.9597201
B-G-10,06/01/2010,B-G-10,,,,645.1612903,1.935483871,490.7403246
B-G-10,07/01/2010,B-G-10,,,,333.3333333,0.666666667,232.9152779
B-G-10,08/01/2010,B-G-10,,,,645.1612903,1.612903226,732.9456175
B-G-10,09/01/2010,B-G-10,,,,645.1612903,1.612903226,668.5400316
B-G-10,10/01/2010,B-G-10,,,,666.6666667,1.666666667,620.7513255
B-G-10,11/01/2010,B-G-10,,,,322.5806452,0.967741935,341.8410604
B-G-10,12/01/2010,B-G-10,,,,666.6666667,0.666666667,73.69099402
B-G-10,01/01/2011,B-G-10,,,,1290.322581,1.612903226,623.0143342
B-G-10,02/01/2011,B-G-10,,,,1290.322581,2.258064516,569.4453176
B-G-10,03/01/2011,B-G-10,,,,1428.571429,2.857142857,655.5047815
B-G-10,04/01/2011,B-G-10,,,,645.1612903,1.290322581,306.6840207
B-G-10,05/01/2011,B-G-10,,,,333.3333333,0.333333333,129.8058242
B-G-10,06/01/2011,B-G-10,,,,645.1612903,0.64516129,353.1762652
B-G-10,07/01/2011,B-G-10,,,,0,0,137.7096129
B-G-10,08/01/2011,B-G-10,,,,1290.322581,1.935483871,931.0929736
B-G-10,09/01/2011,B-G-10,,,,1290.322581,2.580645161,792.1116763
B-G-10,10/01/2011,B-G-10,,,,1666.666667,3.333333333,828.5271011
B-G-10,11/01/2011,B-G-10,,,,967.7419355,1.935483871,531.7571939
B-G-10,12/01/2011,B-G-10,,,,1000,1.666666667,576.1482495
B-G-10,01/01/2012,B-G-10,,,,967.7419355,1.612903226,817.4402277
B-G-10,02/01/2012,B-G-10,,,,645.1612903,0.967741935,633.1352761
B-G-10,03/01/2012,B-G-10,,,,689.6551724,2.75862069,530.0857639
B-G-10,04/01/2012,B-G-10,,,,322.5806452,6.451612903,307.1558852
B-G-10,05/01/2012,B-G-10,,,,333.3333333,6.666666667,441.2180854
B-G-10,06/01/2012,B-G-10,,,,322.5806452,6.774193548,462.1936618
B-G-10,07/01/2012,B-G-10,,,,666.6666667,8.666666667,722.335867
B-G-10,08/01/2012,B-G-10,,,,645.1612903,9.35483871,527.3316829
B-G-10,09/01/2012,B-G-10,,,,645.1612903,8.709677419,532.9165765
B-G-10,10/01/2012,B-G-10,,,,666.6666667,8.666666667,659.5507113
B-G-10,11/01/2012,B-G-10,,,,645.1612903,7.419354839,574.8413945
B-G-10,12/01/2012,B-G-10,,,,666.6666667,7,495.5375773
B-G-10,01/01/2013,B-G-10,,,,645.1612903,5.806451613,855.8788853
B-G-10,02/01/2013,B-G-10,,,,645.1612903,6.451612903,582.914535
B-G-10,03/01/2013,B-G-10,,,,714.2857143,6.428571429,628.753923
B-G-10,04/01/2013,B-G-10,,,,645.1612903,5.161290323,624.3884216
B-G-10,05/01/2013,B-G-10,,,,666.6666667,7,844.1560756
B-G-10,06/01/2013,B-G-10,,,,645.1612903,5.806451613,930.0877988
B-G-10,07/01/2013,B-G-10,,,,666.6666667,6.333333333,929.7340465
B-G-10,08/01/2013,B-G-10,,,,645.1612903,6.451612903,489.0422741
B-G-10,09/01/2013,B-G-10,,,,645.1612903,7.419354839,527.3358045
B-G-10,10/01/2013,B-G-10,,,,666.6666667,7.333333333,721.7271741
B-G-10,11/01/2013,B-G-10,,,,322.5806452,0.967741935,374.274189
B-G-10,12/01/2013,B-G-10,,,,666.6666667,3.666666667,619.8323015
B-G-10,01/01/2014,B-G-10,,,,645.1612903,3.225806452,288.9273273
B-G-10,02/01/2014,B-G-10,,,,645.1612903,3.548387097,369.2942259
B-G-10,03/01/2014,B-G-10,,,,714.2857143,3.214285714,515.9027764
B-G-10,04/01/2014,B-G-10,,,,645.1612903,4.838709677,879.7397307
B-G-10,05/01/2014,B-G-10,,,,1000,5,900.7974654
B-G-10,06/01/2014,B-G-10,,,,645.1612903,4.516129032,806.0793862
B-G-10,07/01/2014,B-G-10,,,,666.6666667,4.666666667,823.9706507
B-G-10,08/01/2014,B-G-10,,,,645.1612903,3.225806452,727.6155385
B-G-10,09/01/2014,B-G-10,,,,645.1612903,0.322580645,189.4720252
B-G-10,10/01/2014,B-G-10,,,,666.6666667,4,894.7188828
B-G-10,11/01/2014,B-G-10,,,,645.1612903,5.161290323,957.3075002
B-G-10,12/01/2014,B-G-10,,,,333.3333333,3,576.5610627
B-G-10,01/01/2015,B-G-10,,,,322.5806452,1.290322581,392.9641796
B-G-10,02/01/2015,B-G-10,,,,645.1612903,7.096774194,543.5355668
B-G-10,03/01/2015,B-G-10,,,,1071.428571,8.214285714,620.8546606
B-G-10,04/01/2015,B-G-10,,,,645.1612903,4.838709677,409.047916
B-G-10,05/01/2015,B-G-10,,,,333.3333333,3.333333333,327.940903
B-G-10,06/01/2015,B-G-10,,,,645.1612903,5.161290323,555.5520685
B-G-10,07/01/2015,B-G-10,,,,333.3333333,8,253.0188202
B-G-10,08/01/2015,B-G-10,,,,0,13.5483871,73.97824254
B-G-10,09/01/2015,B-G-10,,,,0,22.58064516,18.85978017
B-G-10,10/01/2015,B-G-10,,,,0,22.66666667,8.393672019
B-G-10,11/01/2015,B-G-10,,,,0,18.70967742,9.063074865
B-G-10,12/01/2015,B-G-10,,,,0,9.333333333,72.04935451
B-G-10,01/01/2016,B-G-10,,,,0,6.129032258,67.28007281
B-G-10,02/01/2016,B-G-10,,,,0,0,0
B-G-10,03/01/2016,B-G-10,,,,0,0,0
B-G-10,04/01/2016,B-G-10,,,,0,0,0
B-G-10,05/01/2016,B-G-10,,,,0,4,20.9959596
B-G-10,06/01/2016,B-G-10,,,,0,11.61290323,70.27790885
B-G-10,07/01/2016,B-G-10,,,,333.3333333,10.33333333,158.5389357
B-G-10,08/01/2016,B-G-10,,,,645.1612903,5.806451613,478.2914496
B-G-10,09/01/2016,B-G-10,,,,645.1612903,3.548387097,292.5881835
B-G-10,10/01/2016,B-G-10,,,,666.6666667,2.333333333,226.3707541
B-G-10,11/01/2016,B-G-10,,,,0,0.322580645,30.00153224
B-G-10,12/01/2016,B-G-10,,,,0,0,2.891539039
B-G-10,01/01/2017,B-G-10,,,,322.5806452,1.290322581,211.447252
B-G-10,02/01/2017,B-G-10,,,,0,0,0
B-G-10,03/01/2017,B-G-10,,,,357.1428571,2.142857143,222.8677078
B-G-10,04/01/2017,B-G-10,,,,967.7419355,7.096774194,685.5838857
B-G-10,05/01/2017,B-G-10,,,,1000,4,994.5675757
B-G-10,06/01/2017,B-G-10,,,,645.1612903,1.612903226,1051.469337
B-G-10,07/01/2017,B-G-10,,,,333.3333333,1.333333333,888.1356415
B-G-10,08/01/2017,B-G-10,,,,967.7419355,1.612903226,1064.407813
B-G-10,09/01/2017,B-G-10,,,,967.7419355,2.903225806,1256.393692
B-G-10,10/01/2017,B-G-10,,,,1000,2.333333333,968.2893998
B-G-10,11/01/2017,B-G-10,,,,645.1612903,2.580645161,1082.497543
B-G-10,12/01/2017,B-G-10,,,,666.6666667,2,1189.436265
B-G-10,01/01/2018,B-G-10,01/01/2018,27.8217987,52.82417447,322.5806452,1.935483871,1016.898821
B-G-10,02/01/2018,B-G-10,02/01/2018,29.92720886,62.37899771,645.1612903,1.290322581,185.3704567
B-G-10,03/01/2018,B-G-10,03/01/2018,25.98983236,58.47217286,714.2857143,1.785714286,406.6257812
B-G-10,04/01/2018,B-G-10,04/01/2018,27.15264855,53.23821838,645.1612903,0.64516129,224.5722431
B-G-10,05/01/2018,B-G-10,05/01/2018,71.5256928,66.60260683,0,3.666666667,169.1485762
B-G-10,06/01/2018,B-G-10,06/01/2018,47.85181158,71.36305977,645.1612903,2.258064516,623.014577
B-G-10,07/01/2018,B-G-10,07/01/2018,41.54701863,69.64960742,666.6666667,2,806.0168913
B-G-10,08/01/2018,B-G-10,08/01/2018,38.39449907,67.42850167,645.1612903,1.290322581,525.8463846
B-G-10,09/01/2018,B-G-10,09/01/2018,35.8984124,66.7904087,645.1612903,1.290322581,413.3491302
B-G-10,10/01/2018,B-G-10,10/01/2018,32.7127372,64.7667778,666.6666667,1.333333333,610.4480045
B-G-10,11/01/2018,B-G-10,11/01/2018,33.61661298,66.08781219,322.5806452,0.64516129,541.712895
B-G-10,12/01/2018,B-G-10,12/01/2018,24.25534307,69.52283444,333.3333333,1,426.6388544
B-G-10,01/01/2019,B-G-10,01/01/2019,22.56936887,69.47310338,645.1612903,0.64516129,376.6596344
B-G-10,02/01/2019,B-G-10,02/01/2019,18.92434673,57.89755676,322.5806452,0.64516129,304.8271876
B-G-10,03/01/2019,B-G-10,03/01/2019,21.36653626,65.11693275,357.1428571,0.714285714,325.0568782
B-G-10,04/01/2019,B-G-10,04/01/2019,17.76311197,49.9985727,322.5806452,0.322580645,119.3294612
B-G-10,05/01/2019,B-G-10,05/01/2019,20.71035406,45.76320825,333.3333333,0,249.2784944
B-G-10,06/01/2019,B-G-10,06/01/2019,18.76786227,50.19047824,0,0,204.9575043
B-G-10,07/01/2019,B-G-10,07/01/2019,64.46162787,44.87209271,0,1,144.3284017
B-G-10,08/01/2019,B-G-10,08/01/2019,86.23357697,28.19233555,0,0,0
B-G-10,09/01/2019,B-G-10,09/01/2019,92.47251805,28.62985587,0,0,0
B-G-10,10/01/2019,B-G-10,10/01/2019,93.30378438,29.01674518,0,0,0
B-G-10,11/01/2019,B-G-10,11/01/2019,64.3069668,29.49292477,0,0,0
B-G-10,12/01/2019,B-G-10,12/01/2019,15.65327121,28.53039081,0,0,0
B-G-10,01/01/2020,B-G-10,01/01/2020,13.03117111,28.32040172,0,0,0
B-G-10,02/01/2020,B-G-10,02/01/2020,3.758169784,21.25597499,0,0,0
B-G-10,03/01/2020,B-G-10,03/01/2020,0,0,0,0,0
B-G-10,04/01/2020,B-G-10,04/01/2020,0,0,0,0,0
B-G-10,05/01/2020,B-G-10,05/01/2020,0,0,0,0,0
B-G-10,06/01/2020,B-G-10,06/01/2020,6.659781714,0,0,0,0
B-G-10,07/01/2020,B-G-10,07/01/2020,6.470370919,0,0,0,0
B-G-10,08/01/2020,B-G-10,08/01/2020,6.097477911,0,0,0,0
B-G-10,09/01/2020,B-G-10,09/01/2020,7.833880909,0,0,0,0
B-G-10,10/01/2020,B-G-10,10/01/2020,42.37739455,18.82488182,0,0,0
B-G-10,11/01/2020,B-G-10,11/01/2020,74.85953467,0.036513333,0,0,0
B-G-10,12/01/2020,B-G-10,12/01/2020,73.5417234,0,0,0,0
B-G-10,01/01/2021,B-G-10,01/01/2021,0,0,0,0,0
B-G-10,02/01/2021,B-G-10,02/01/2021,77.10267915,0,0,0,0
B-G-10,03/01/2021,B-G-10,03/01/2021,77.68876369,0,0,0,0
B-G-10,04/01/2021,B-G-10,04/01/2021,78.8342321,0,0,0,0
B-G-10,05/01/2021,B-G-10,05/01/2021,79.92980304,0,0,0,0
B-G-10,06/01/2021,B-G-10,06/01/2021,80.93585455,0,0,0,0
B-G-10,07/01/2021,B-G-10,07/01/2021,81.89834642,0,0,0,0
B-G-10,08/01/2021,B-G-10,08/01/2021,57.2890677,10.9395138,0,0,1.971848572
B-G-10,09/01/2021,B-G-10,09/01/2021,69.43598006,60.55848647,967.7419355,2.258064516,238.6463487
B-G-10,10/01/2021,B-G-10,10/01/2021,35.4744404,64.37457779,1000,3,417.9507627
B-G-10,11/01/2021,B-G-10,11/01/2021,19.00546605,50.43177707,322.5806452,0.322580645,219.6065779
B-G-10,12/01/2021,B-G-10,12/01/2021,16.08474583,55.32930793,666.6666667,1,607.4959591
B-G-10,01/01/2022,B-G-10,01/01/2022,17.40052216,51.70911391,322.5806452,0.967741935,197.4529056
B-G-10,02/01/2022,B-G-10,02/01/2022,20.79259545,31.56441012,0,0,1.746799674
B-G-10,03/01/2022,B-G-10,03/01/2022,58.87372904,28.36313713,0,0,0
B-G-10,04/01/2022,B-G-10,04/01/2022,41.14994609,43.89746769,0,0,0
B-G-10,05/01/2022,B-G-10,05/01/2022,23.08517156,28.95842454,0,0,0
B-G-10,06/01/2022,B-G-10,06/01/2022,24.78174326,28.59697796,0,0,0
B-G-10,07/01/2022,B-G-10,07/01/2022,9.247659159,28.13606317,0,0,0
B-G-10,11/01/2022,B-G-10,11/01/2022,16.801547,27.9774609,0,0,0
B-G-10,12/01/2022,B-G-10,12/01/2022,19.08997621,27.90842395,0,0,0
B-G-10,01/01/2023,B-G-10,01/01/2023,12.69132783,26.91100116,0,0,0
B-G-10,06/01/2023,B-G-10,06/01/2023,18.18627205,55.68788077,322.5806452,0.64516129,181.5709788
B-G-10,07/01/2023,B-G-10,07/01/2023,16.62967741,53.7285525,666.6666667,1,796.5084446
B-G-10,08/01/2023,B-G-10,08/01/2023,18.16718687,54.62161795,645.1612903,0.967741935,1215.390593
B-G-10,09/01/2023,B-G-10,09/01/2023,22.18258077,57.38800391,322.5806452,0.64516129,964.534486
B-G-10,10/01/2023,B-G-10,10/01/2023,24.27825659,58.32893352,333.3333333,0.666666667,436.001802
B-G-10,11/01/2023,B-G-10,,,,645.1612903,0.64516129,146.7797316
B-G-10,12/01/2023,B-G-10,,,,666.6666667,0.333333333,200.6880647
B-G-10,01/01/2024,B-G-10,,,,645.1612903,0.322580645,191.0294278
B-G-10,02/01/2024,B-G-10,,,,322.5806452,0.322580645,206.9665752
B-G-10,03/01/2024,B-G-10,,,,0,0.344827586,83.92528736
B-G-10,04/01/2024,B-G-10,,,,0,0.322580645,56.53225806
B-G-12,09/01/1986,B-G-12,,,,0,0,1.096774194
B-G-12,10/01/1986,B-G-12,,,,666.6666667,0.333333333,43.03333333
B-G-12,11/01/1986,B-G-12,,,,1290.322581,0.64516129,52.16129032
B-G-12,12/01/1986,B-G-12,,,,1666.666667,0.666666667,108.8
B-G-12,01/01/1987,B-G-12,,,,1612.903226,0.64516129,107.6774194
B-G-12,02/01/1987,B-G-12,,,,1612.903226,0.64516129,100.8709677
B-G-12,03/01/1987,B-G-12,,,,1785.714286,0.714285714,129.25
B-G-12,04/01/1987,B-G-12,,,,1612.903226,0.64516129,168.3548387
B-G-12,05/01/1987,B-G-12,,,,1333.333333,0.666666667,139.0333333
B-G-12,06/01/1987,B-G-12,,,,1290.322581,0.64516129,144.9354839
B-G-12,07/01/1987,B-G-12,,,,1666.666667,1,191.6
B-G-12,08/01/1987,B-G-12,,,,1612.903226,0.967741935,148.7419355
B-G-12,09/01/1987,B-G-12,,,,1290.322581,0.64516129,300.4193548
B-G-12,10/01/1987,B-G-12,,,,1000,0.666666667,231.0666667
B-G-12,11/01/1987,B-G-12,,,,967.7419355,0.322580645,224.516129
B-G-12,12/01/1987,B-G-12,,,,1000,0.333333333,265.7666667
B-G-12,01/01/1988,B-G-12,,,,967.7419355,0.322580645,362.1290323
B-G-12,02/01/1988,B-G-12,,,,645.1612903,0.322580645,261.6129032
B-G-12,03/01/1988,B-G-12,,,,1034.482759,0.344827586,365.1724138
B-G-12,04/01/1988,B-G-12,,,,967.7419355,0.322580645,313.5806452
B-G-12,05/01/1988,B-G-12,,,,666.6666667,0.333333333,221.2333333
B-G-12,06/01/1988,B-G-12,,,,645.1612903,0.322580645,230.0645161
B-G-12,07/01/1988,B-G-12,,,,666.6666667,0.333333333,207.7
B-G-12,08/01/1988,B-G-12,,,,645.1612903,0.322580645,235.4516129
B-G-12,09/01/1988,B-G-12,,,,645.1612903,0.322580645,195.2903226
B-G-12,10/01/1988,B-G-12,,,,666.6666667,0.333333333,261.9666667
B-G-12,11/01/1988,B-G-12,,,,645.1612903,0.322580645,193.8387097
B-G-12,12/01/1988,B-G-12,,,,666.6666667,0.333333333,182.5333333
B-G-12,01/01/1989,B-G-12,,,,645.1612903,0.322580645,299.2903226
B-G-12,02/01/1989,B-G-12,,,,645.1612903,0.322580645,271
B-G-12,03/01/1989,B-G-12,,,,714.2857143,0.357142857,302.7142857
B-G-12,04/01/1989,B-G-12,,,,645.1612903,0.322580645,351.1612903
B-G-12,05/01/1989,B-G-12,,,,666.6666667,0.333333333,332.4333333
B-G-12,06/01/1989,B-G-12,,,,645.1612903,0.322580645,233.8387097
B-G-12,07/01/1989,B-G-12,,,,666.6666667,0.333333333,126.2
B-G-12,08/01/1989,B-G-12,,,,967.7419355,0.322580645,595.1935484
B-G-12,09/01/1989,B-G-12,,,,645.1612903,0.322580645,735.2580645
B-G-12,10/01/1989,B-G-12,,,,1000,0.333333333,839.4666667
B-G-12,11/01/1989,B-G-12,,,,322.5806452,0.322580645,1148.580645
B-G-12,12/01/1989,B-G-12,,,,666.6666667,0.333333333,1125.733333
B-G-12,01/01/1990,B-G-12,,,,645.1612903,0.322580645,1230
B-G-12,02/01/1990,B-G-12,,,,645.1612903,0.322580645,728.6774194
B-G-12,03/01/1990,B-G-12,,,,714.2857143,0.357142857,1193.75
B-G-12,04/01/1990,B-G-12,,,,322.5806452,0.322580645,1185.677419
B-G-12,05/01/1990,B-G-12,,,,333.3333333,0.333333333,1226.5
B-G-12,06/01/1990,B-G-12,,,,322.5806452,0.322580645,1106.645161
B-G-12,07/01/1990,B-G-12,,,,333.3333333,0.333333333,1355.233333
B-G-12,08/01/1990,B-G-12,,,,322.5806452,0.322580645,1295.193548
B-G-12,09/01/1990,B-G-12,,,,322.5806452,0.322580645,1116.677419
B-G-12,10/01/1990,B-G-12,,,,333.3333333,0,1099.033333
B-G-12,11/01/1990,B-G-12,,,,322.5806452,0,919.4193548
B-G-12,12/01/1990,B-G-12,,,,333.3333333,0.333333333,1012.6
B-G-12,01/01/1991,B-G-12,,,,322.5806452,0.322580645,1270.967742
B-G-12,02/01/1991,B-G-12,,,,322.5806452,0.322580645,971.7096774
B-G-12,03/01/1991,B-G-12,,,,357.1428571,0.357142857,1204.392857
B-G-12,04/01/1991,B-G-12,,,,322.5806452,0.322580645,1265.483871
B-G-12,05/01/1991,B-G-12,,,,333.3333333,0,1547.1
B-G-12,06/01/1991,B-G-12,,,,322.5806452,0,1123.354839
B-G-12,07/01/1991,B-G-12,,,,333.3333333,0,1202.7
B-G-12,08/01/1991,B-G-12,,,,322.5806452,0,1495.387097
B-G-12,09/01/1991,B-G-12,,,,322.5806452,0.322580645,1630.16129
B-G-12,10/01/1991,B-G-12,,,,333.3333333,0.333333333,1680.5
B-G-12,11/01/1991,B-G-12,,,,322.5806452,0,1530.83871
B-G-12,12/01/1991,B-G-12,,,,333.3333333,0.333333333,1607.166667
B-G-12,01/01/1992,B-G-12,,,,322.5806452,0.322580645,1623
B-G-12,02/01/1992,B-G-12,,,,322.5806452,0,1414.935484
B-G-12,03/01/1992,B-G-12,,,,0,0,1287.206897
B-G-12,04/01/1992,B-G-12,,,,0,0,970.1935484
B-G-12,05/01/1992,B-G-12,,,,0,0,986.4666667
B-G-12,06/01/1992,B-G-12,,,,0,0,1031.548387
B-G-12,07/01/1992,B-G-12,,,,0,0.333333333,1311.133333
B-G-12,08/01/1992,B-G-12,,,,0,0,1168.548387
B-G-12,09/01/1992,B-G-12,,,,322.5806452,0,1160.967742
B-G-12,10/01/1992,B-G-12,,,,333.3333333,0,1536.5
B-G-12,11/01/1992,B-G-12,,,,322.5806452,0.322580645,1733.645161
B-G-12,12/01/1992,B-G-12,,,,0,0.333333333,1591.2
B-G-12,01/01/1993,B-G-12,,,,0,0,975.5483871
B-G-12,02/01/1993,B-G-12,,,,0,0,1270.096774
B-G-12,03/01/1993,B-G-12,,,,0,0.357142857,1681.964286
B-G-12,04/01/1993,B-G-12,,,,322.5806452,0.64516129,1240.193548
B-G-12,05/01/1993,B-G-12,,,,0,0.666666667,1286.5
B-G-12,06/01/1993,B-G-12,,,,322.5806452,0.322580645,1101.806452
B-G-12,07/01/1993,B-G-12,,,,333.3333333,0.333333333,1331.7
B-G-12,08/01/1993,B-G-12,,,,322.5806452,0.322580645,1278.709677
B-G-12,09/01/1993,B-G-12,,,,0,0.322580645,1257.064516
B-G-12,10/01/1993,B-G-12,,,,0,0.333333333,1229.1
B-G-12,11/01/1993,B-G-12,,,,322.5806452,0.322580645,1503.032258
B-G-12,12/01/1993,B-G-12,,,,333.3333333,0,1647.6
B-G-12,01/01/1994,B-G-12,,,,322.5806452,0,1692.032258
B-G-12,02/01/1994,B-G-12,,,,322.5806452,0,1391.935484
B-G-12,03/01/1994,B-G-12,,,,357.1428571,0,1635.25
B-G-12,04/01/1994,B-G-12,,,,322.5806452,0.322580645,811.4516129
B-G-12,05/01/1994,B-G-12,,,,333.3333333,0.333333333,987.5666667
B-G-12,06/01/1994,B-G-12,,,,322.5806452,0.322580645,1595.322581
B-G-12,07/01/1994,B-G-12,,,,333.3333333,0.333333333,2057.566667
B-G-12,08/01/1994,B-G-12,,,,322.5806452,0.322580645,1936.677419
B-G-12,09/01/1994,B-G-12,,,,322.5806452,0,2043.967742
B-G-12,10/01/1994,B-G-12,,,,333.3333333,0,3079.2
B-G-12,11/01/1994,B-G-12,,,,322.5806452,0.322580645,3051.193548
B-G-12,12/01/1994,B-G-12,,,,333.3333333,0.333333333,2909.266667
B-G-12,01/01/1995,B-G-12,,,,322.5806452,0.322580645,2794.258065
B-G-12,02/01/1995,B-G-12,,,,322.5806452,0.322580645,2369.096774
B-G-12,03/01/1995,B-G-12,,,,357.1428571,0,3059.035714
B-G-12,04/01/1995,B-G-12,,,,322.5806452,0,2944.16129
B-G-12,05/01/1995,B-G-12,,,,333.3333333,0.333333333,2649.6
B-G-12,06/01/1995,B-G-12,,,,322.5806452,0.322580645,2087.516129
B-G-12,07/01/1995,B-G-12,,,,333.3333333,0.333333333,2450.466667
B-G-12,08/01/1995,B-G-12,,,,322.5806452,0,1708.903226
B-G-12,09/01/1995,B-G-12,,,,322.5806452,0,1162.580645
B-G-12,10/01/1995,B-G-12,,,,333.3333333,0.333333333,1671.033333
B-G-12,11/01/1995,B-G-12,,,,322.5806452,0,1211.129032
B-G-12,12/01/1995,B-G-12,,,,333.3333333,0,1456.933333
B-G-12,01/01/1996,B-G-12,,,,322.5806452,0,1782.419355
B-G-12,02/01/1996,B-G-12,,,,0,0,1431.580645
B-G-12,03/01/1996,B-G-12,,,,344.8275862,0,1579.275862
B-G-12,04/01/1996,B-G-12,,,,0,0,142.516129
B-G-12,10/01/1996,B-G-12,,,,0,0,126.3333333
B-G-12,11/01/1996,B-G-12,,,,0,0.322580645,1506.451613
B-G-12,12/01/1996,B-G-12,,,,0,0.333333333,1018.033333
B-G-12,01/01/1997,B-G-12,,,,0,0.322580645,1253.483871
B-G-12,02/01/1997,B-G-12,,,,0,0.322580645,1057.677419
B-G-12,03/01/1997,B-G-12,,,,0,0.714285714,1256.107143
B-G-12,04/01/1997,B-G-12,,,,0,0.322580645,1257.774194
B-G-12,05/01/1997,B-G-12,,,,0,0.333333333,1328.1
B-G-12,06/01/1997,B-G-12,,,,0,0.322580645,1216.387097
B-G-12,07/01/1997,B-G-12,,,,0,0.333333333,1366.333333
B-G-12,08/01/1997,B-G-12,,,,322.5806452,0.322580645,1387.129032
B-G-12,09/01/1997,B-G-12,,,,0,0.322580645,1331.935484
B-G-12,10/01/1997,B-G-12,,,,0,0.333333333,1442.733333
B-G-12,11/01/1997,B-G-12,,,,0,0.322580645,1292.709677
B-G-12,12/01/1997,B-G-12,,,,0,0.333333333,1265.3
B-G-12,01/01/1998,B-G-12,,,,0,0.322580645,1176.935484
B-G-12,02/01/1998,B-G-12,,,,0,0.322580645,1016.064516
B-G-12,03/01/1998,B-G-12,,,,0,0,477.0714286
B-G-12,04/01/1998,B-G-12,,,,0,0,339.483871
B-G-12,05/01/1998,B-G-12,,,,0,0,535.7666667
B-G-12,06/01/1998,B-G-12,,,,0,0,483.4516129
B-G-12,07/01/1998,B-G-12,,,,0,0,465.4
B-G-12,08/01/1998,B-G-12,,,,0,0.322580645,656.6129032
B-G-12,09/01/1998,B-G-12,,,,0,0.322580645,682.6129032
B-G-12,10/01/1998,B-G-12,,,,0,0.333333333,692.1666667
B-G-12,11/01/1998,B-G-12,,,,0,0,593.3870968
B-G-12,12/01/1998,B-G-12,,,,0,0,495.9
B-G-12,01/01/1999,B-G-12,,,,0,0,369.4516129
B-G-12,02/01/1999,B-G-12,,,,0,0,375.0322581
B-G-12,03/01/1999,B-G-12,,,,0,0,407.9642857
B-G-12,04/01/1999,B-G-12,,,,0,0,278.1612903
B-G-12,05/01/1999,B-G-12,,,,0,0,276.7666667
